Date,Close,Ticker
2021-04-01,4019.9,SP500
2021-04-01,220.5833,TSLA
2021-04-05,125.9,AAPL
2021-04-05,161.3365,AMZN
2021-04-05,249.07,MSFT
2021-04-05,13.9875,NVDA
2021-04-05,4077.9,SP500
2021-04-05,230.35,TSLA
2021-04-06,126.21,AAPL
2021-04-06,161.191,AMZN
2021-04-06,247.86,MSFT
2021-04-06,13.8615,NVDA
2021-04-06,4073.9,SP500
2021-04-06,230.54,TSLA
2021-04-07,127.9,AAPL
2021-04-07,163.9695,AMZN
2021-04-07,249.9,MSFT
2021-04-07,14.1435,NVDA
2021-04-07,4079.9,SP500
2021-04-07,223.6566,TSLA
2021-04-08,130.36,AAPL
2021-04-08,164.965,AMZN
2021-04-08,253.25,MSFT
2021-04-08,14.317,NVDA
2021-04-08,4097.2,SP500
2021-04-08,227.9333,TSLA
2021-04-09,132.995,AAPL
2021-04-09,168.61,AMZN
2021-04-09,255.85,MSFT
2021-04-09,14.4,NVDA
2021-04-09,4128.8,SP500
2021-04-09,225.6733,TSLA
2021-04-12,131.24,AAPL
2021-04-12,168.9695,AMZN
2021-04-12,255.91,MSFT
2021-04-12,15.209,NVDA
2021-04-12,4128.0,SP500
2021-04-12,233.9933,TSLA
2021-04-13,134.43,AAPL
2021-04-13,170.0,AMZN
2021-04-13,258.49,MSFT
2021-04-13,15.6795,NVDA
2021-04-13,4141.6,SP500
2021-04-13,254.1066,TSLA
2021-04-14,132.03,AAPL
2021-04-14,166.65,AMZN
2021-04-14,255.59,MSFT
2021-04-14,15.277,NVDA
2021-04-14,4124.7,SP500
2021-04-14,244.0766,TSLA
2021-04-15,134.5,AAPL
2021-04-15,168.9545,AMZN
2021-04-15,259.5,MSFT
2021-04-15,16.1373,NVDA
2021-04-15,4170.4,SP500
2021-04-15,246.2833,TSLA
2021-04-16,134.16,AAPL
2021-04-16,169.972,AMZN
2021-04-16,260.74,MSFT
2021-04-16,15.9125,NVDA
2021-04-16,4185.5,SP500
2021-04-16,246.5933,TSLA
2021-04-19,134.84,AAPL
2021-04-19,168.6005,AMZN
2021-04-19,258.74,MSFT
2021-04-19,15.3618,NVDA
2021-04-19,4163.3,SP500
2021-04-19,238.21,TSLA
2021-04-20,133.11,AAPL
2021-04-20,166.7345,AMZN
2021-04-20,258.26,MSFT
2021-04-20,15.1713,NVDA
2021-04-20,4134.9,SP500
2021-04-20,239.6633,TSLA
2021-04-21,133.5,AAPL
2021-04-21,168.101,AMZN
2021-04-21,260.58,MSFT
2021-04-21,15.3605,NVDA
2021-04-21,4173.4,SP500
2021-04-21,248.04,TSLA
2021-04-22,131.94,AAPL
2021-04-22,165.452,AMZN
2021-04-22,257.17,MSFT
2021-04-22,14.8503,NVDA
2021-04-22,4135.0,SP500
2021-04-22,239.8966,TSLA
2021-04-23,134.32,AAPL
2021-04-23,167.044,AMZN
2021-04-23,261.15,MSFT
2021-04-23,15.2653,NVDA
2021-04-23,4180.2,SP500
2021-04-23,243.1333,TSLA
2021-04-26,134.72,AAPL
2021-04-26,170.45,AMZN
2021-04-26,261.55,MSFT
2021-04-26,15.478,NVDA
2021-04-26,4187.6,SP500
2021-04-26,246.0666,TSLA
2021-04-27,134.39,AAPL
2021-04-27,170.8715,AMZN
2021-04-27,261.97,MSFT
2021-04-27,15.3818,NVDA
2021-04-27,4186.7,SP500
2021-04-27,234.9133,TSLA
2021-04-28,133.58,AAPL
2021-04-28,172.925,AMZN
2021-04-28,254.56,MSFT
2021-04-28,15.2768,NVDA
2021-04-28,4183.2,SP500
2021-04-28,231.4666,TSLA
2021-04-29,133.48,AAPL
2021-04-29,173.5655,AMZN
2021-04-29,252.51,MSFT
2021-04-29,15.3248,NVDA
2021-04-29,4211.5,SP500
2021-04-29,225.6666,TSLA
2021-04-30,131.46,AAPL
2021-04-30,173.371,AMZN
2021-04-30,252.18,MSFT
2021-04-30,15.0095,NVDA
2021-04-30,4181.2,SP500
2021-04-30,236.48,TSLA
2021-05-03,132.54,AAPL
2021-05-03,169.3245,AMZN
2021-05-03,251.86,MSFT
2021-05-03,14.8368,NVDA
2021-05-03,4192.7,SP500
2021-05-03,228.3,TSLA
2021-05-04,127.85,AAPL
2021-05-04,165.5935,AMZN
2021-05-04,247.79,MSFT
2021-05-04,14.3513,NVDA
2021-05-04,4164.7,SP500
2021-05-04,224.5333,TSLA
2021-05-05,128.1,AAPL
2021-05-05,163.527,AMZN
2021-05-05,246.47,MSFT
2021-05-05,14.4585,NVDA
2021-05-05,4167.6,SP500
2021-05-05,223.6466,TSLA
2021-05-06,129.74,AAPL
2021-05-06,165.3185,AMZN
2021-05-06,249.73,MSFT
2021-05-06,14.523,NVDA
2021-05-06,4201.6,SP500
2021-05-06,221.18,TSLA
2021-05-07,130.21,AAPL
2021-05-07,164.5805,AMZN
2021-05-07,252.46,MSFT
2021-05-07,14.8123,NVDA
2021-05-07,4232.6,SP500
2021-05-07,224.1233,TSLA
2021-05-10,126.85,AAPL
2021-05-10,159.5245,AMZN
2021-05-10,247.18,MSFT
2021-05-10,14.2658,NVDA
2021-05-10,4188.4,SP500
2021-05-10,209.68,TSLA
2021-05-11,125.91,AAPL
2021-05-11,161.1955,AMZN
2021-05-11,246.23,MSFT
2021-05-11,14.3063,NVDA
2021-05-11,4152.1,SP500
2021-05-11,205.7333,TSLA
2021-05-12,122.77,AAPL
2021-05-12,157.597,AMZN
2021-05-12,239.0,MSFT
2021-05-12,13.7585,NVDA
2021-05-12,4063.0,SP500
2021-05-12,196.63,TSLA
2021-05-13,124.97,AAPL
2021-05-13,158.0735,AMZN
2021-05-13,243.03,MSFT
2021-05-13,13.6653,NVDA
2021-05-13,4112.5,SP500
2021-05-13,190.5633,TSLA
2021-05-14,127.45,AAPL
2021-05-14,161.145,AMZN
2021-05-14,248.15,MSFT
2021-05-14,14.243,NVDA
2021-05-14,4173.9,SP500
2021-05-14,196.58,TSLA
2021-05-17,126.27,AAPL
2021-05-17,163.5195,AMZN
2021-05-17,245.18,MSFT
2021-05-17,14.1655,NVDA
2021-05-17,4163.3,SP500
2021-05-17,192.2766,TSLA
2021-05-18,124.85,AAPL
2021-05-18,161.614,AMZN
2021-05-18,243.08,MSFT
2021-05-18,14.0158,NVDA
2021-05-18,4127.8,SP500
2021-05-18,192.6233,TSLA
2021-05-19,124.69,AAPL
2021-05-19,161.59,AMZN
2021-05-19,243.12,MSFT
2021-05-19,14.0658,NVDA
2021-05-19,4115.7,SP500
2021-05-19,187.82,TSLA
2021-05-20,127.31,AAPL
2021-05-20,162.384,AMZN
2021-05-20,246.48,MSFT
2021-05-20,14.6125,NVDA
2021-05-20,4159.1,SP500
2021-05-20,195.5933,TSLA
2021-05-21,125.43,AAPL
2021-05-21,160.154,AMZN
2021-05-21,245.17,MSFT
2021-05-21,14.9918,NVDA
2021-05-21,4155.9,SP500
2021-05-21,193.6266,TSLA
2021-05-24,127.1,AAPL
2021-05-24,162.2495,AMZN
2021-05-24,250.78,MSFT
2021-05-24,15.612,NVDA
2021-05-24,4197.1,SP500
2021-05-24,202.1466,TSLA
2021-05-25,126.9,AAPL
2021-05-25,162.9525,AMZN
2021-05-25,251.72,MSFT
2021-05-25,15.6478,NVDA
2021-05-25,4188.1,SP500
2021-05-25,201.5633,TSLA
2021-05-26,126.85,AAPL
2021-05-26,163.258,AMZN
2021-05-26,251.49,MSFT
2021-05-26,15.7,NVDA
2021-05-26,4196.0,SP500
2021-05-26,206.3766,TSLA
2021-05-27,125.28,AAPL
2021-05-27,161.5055,AMZN
2021-05-27,249.31,MSFT
2021-05-27,15.488,NVDA
2021-05-27,4200.9,SP500
2021-05-27,210.2833,TSLA
2021-05-28,124.61,AAPL
2021-05-28,161.1535,AMZN
2021-05-28,249.68,MSFT
2021-05-28,16.2445,NVDA
2021-05-28,4204.1,SP500
2021-05-28,208.4066,TSLA
2021-06-01,124.28,AAPL
2021-06-01,160.9325,AMZN
2021-06-01,247.4,MSFT
2021-06-01,16.2645,NVDA
2021-06-01,4202.0,SP500
2021-06-01,207.9666,TSLA
2021-06-02,125.06,AAPL
2021-06-02,161.6995,AMZN
2021-06-02,247.3,MSFT
2021-06-02,16.7783,NVDA
2021-06-02,4208.1,SP500
2021-06-02,201.7066,TSLA
2021-06-03,123.54,AAPL
2021-06-03,159.3505,AMZN
2021-06-03,245.71,MSFT
2021-06-03,16.9698,NVDA
2021-06-03,4192.9,SP500
2021-06-03,190.9466,TSLA
2021-06-04,125.89,AAPL
2021-06-04,160.311,AMZN
2021-06-04,250.79,MSFT
2021-06-04,17.5783,NVDA
2021-06-04,4229.9,SP500
2021-06-04,199.6833,TSLA
2021-06-07,125.9,AAPL
2021-06-07,159.9005,AMZN
2021-06-07,253.81,MSFT
2021-06-07,17.619,NVDA
2021-06-07,4226.5,SP500
2021-06-07,201.71,TSLA
2021-06-08,126.74,AAPL
2021-06-08,163.2055,AMZN
2021-06-08,252.57,MSFT
2021-06-08,17.457,NVDA
2021-06-08,4227.3,SP500
2021-06-08,201.1966,TSLA
2021-06-09,127.13,AAPL
2021-06-09,164.0575,AMZN
2021-06-09,253.59,MSFT
2021-06-09,17.3583,NVDA
2021-06-09,4219.6,SP500
2021-06-09,199.5933,TSLA
2021-06-10,126.11,AAPL
2021-06-10,167.4825,AMZN
2021-06-10,257.24,MSFT
2021-06-10,17.425,NVDA
2021-06-10,4239.2,SP500
2021-06-10,203.3733,TSLA
2021-06-11,127.35,AAPL
2021-06-11,167.3415,AMZN
2021-06-11,257.89,MSFT
2021-06-11,17.8253,NVDA
2021-06-11,4247.4,SP500
2021-06-11,203.2966,TSLA
2021-06-14,130.48,AAPL
2021-06-14,169.1935,AMZN
2021-06-14,259.89,MSFT
2021-06-14,18.0188,NVDA
2021-06-14,4255.1,SP500
2021-06-14,205.8966,TSLA
2021-06-15,129.64,AAPL
2021-06-15,169.1565,AMZN
2021-06-15,258.36,MSFT
2021-06-15,17.7885,NVDA
2021-06-15,4246.6,SP500
2021-06-15,199.7866,TSLA
2021-06-16,130.15,AAPL
2021-06-16,170.7625,AMZN
2021-06-16,257.38,MSFT
2021-06-16,17.8103,NVDA
2021-06-16,4223.7,SP500
2021-06-16,201.6233,TSLA
2021-06-17,131.79,AAPL
2021-06-17,174.462,AMZN
2021-06-17,260.9,MSFT
2021-06-17,18.6573,NVDA
2021-06-17,4221.9,SP500
2021-06-17,205.5333,TSLA
2021-06-18,130.46,AAPL
2021-06-18,174.345,AMZN
2021-06-18,259.43,MSFT
2021-06-18,18.6387,NVDA
2021-06-18,4166.4,SP500
2021-06-18,207.77,TSLA
2021-06-21,132.3,AAPL
2021-06-21,172.698,AMZN
2021-06-21,262.63,MSFT
2021-06-21,18.4273,NVDA
2021-06-21,4224.8,SP500
2021-06-21,206.9433,TSLA
2021-06-22,133.98,AAPL
2021-06-22,175.272,AMZN
2021-06-22,265.51,MSFT
2021-06-22,18.8868,NVDA
2021-06-22,4246.4,SP500
2021-06-22,207.9033,TSLA
2021-06-23,133.7,AAPL
2021-06-23,175.191,AMZN
2021-06-23,265.275,MSFT
2021-06-23,19.0573,NVDA
2021-06-23,4241.8,SP500
2021-06-23,218.8566,TSLA
2021-06-24,133.41,AAPL
2021-06-24,172.454,AMZN
2021-06-24,266.69,MSFT
2021-06-24,19.2055,NVDA
2021-06-24,4266.5,SP500
2021-06-24,226.6066,TSLA
2021-06-25,133.11,AAPL
2021-06-25,170.073,AMZN
2021-06-25,265.02,MSFT
2021-06-25,19.031,NVDA
2021-06-25,4280.7,SP500
2021-06-25,223.9566,TSLA
2021-06-28,134.78,AAPL
2021-06-28,172.1945,AMZN
2021-06-28,268.72,MSFT
2021-06-28,19.985,NVDA
2021-06-28,4290.6,SP500
2021-06-28,229.5733,TSLA
2021-06-29,136.33,AAPL
2021-06-29,172.407,AMZN
2021-06-29,271.4,MSFT
2021-06-29,20.0268,NVDA
2021-06-29,4291.8,SP500
2021-06-29,226.92,TSLA
2021-06-30,136.96,AAPL
2021-06-30,172.008,AMZN
2021-06-30,270.9,MSFT
2021-06-30,20.0025,NVDA
2021-06-30,4297.5,SP500
2021-06-30,226.5666,TSLA
2021-07-01,137.27,AAPL
2021-07-01,171.6485,AMZN
2021-07-01,271.6,MSFT
2021-07-01,20.212,NVDA
2021-07-01,4319.9,SP500
2021-07-01,225.9733,TSLA
2021-07-02,139.96,AAPL
2021-07-02,175.549,AMZN
2021-07-02,277.65,MSFT
2021-07-02,20.487,NVDA
2021-07-02,4352.3,SP500
2021-07-02,226.3,TSLA
2021-07-06,142.02,AAPL
2021-07-06,183.787,AMZN
2021-07-06,277.66,MSFT
2021-07-06,20.6985,NVDA
2021-07-06,4343.5,SP500
2021-07-06,219.86,TSLA
2021-07-07,144.57,AAPL
2021-07-07,184.829,AMZN
2021-07-07,279.93,MSFT
2021-07-07,20.3718,NVDA
2021-07-07,4358.1,SP500
2021-07-07,214.8833,TSLA
2021-07-08,143.24,AAPL
2021-07-08,186.5705,AMZN
2021-07-08,277.42,MSFT
2021-07-08,19.9028,NVDA
2021-07-08,4320.8,SP500
2021-07-08,217.6033,TSLA
2021-07-09,145.11,AAPL
2021-07-09,185.967,AMZN
2021-07-09,277.94,MSFT
2021-07-09,20.0503,NVDA
2021-07-09,4369.6,SP500
2021-07-09,218.9833,TSLA
2021-07-12,144.5,AAPL
2021-07-12,185.9275,AMZN
2021-07-12,277.32,MSFT
2021-07-12,20.5125,NVDA
2021-07-12,4384.6,SP500
2021-07-12,228.5666,TSLA
2021-07-13,145.64,AAPL
2021-07-13,183.868,AMZN
2021-07-13,280.98,MSFT
2021-07-13,20.25,NVDA
2021-07-13,4369.2,SP500
2021-07-13,222.8466,TSLA
2021-07-14,149.15,AAPL
2021-07-14,184.084,AMZN
2021-07-14,282.51,MSFT
2021-07-14,19.8415,NVDA
2021-07-14,4374.3,SP500
2021-07-14,217.7933,TSLA
2021-07-15,148.48,AAPL
2021-07-15,181.56,AMZN
2021-07-15,281.03,MSFT
2021-07-15,18.9662,NVDA
2021-07-15,4360.0,SP500
2021-07-15,216.8666,TSLA
2021-07-16,146.39,AAPL
2021-07-16,178.6815,AMZN
2021-07-16,280.75,MSFT
2021-07-16,18.161,NVDA
2021-07-16,4327.2,SP500
2021-07-16,214.74,TSLA
2021-07-19,142.45,AAPL
2021-07-19,177.4795,AMZN
2021-07-19,277.01,MSFT
2021-07-19,18.7798,NVDA
2021-07-19,4258.5,SP500
2021-07-19,215.4066,TSLA
2021-07-20,146.15,AAPL
2021-07-20,178.6595,AMZN
2021-07-20,279.32,MSFT
2021-07-20,18.612,NVDA
2021-07-20,4323.1,SP500
2021-07-20,220.1666,TSLA
2021-07-21,145.4,AAPL
2021-07-21,179.26,AMZN
2021-07-21,281.4,MSFT
2021-07-21,19.41,NVDA
2021-07-21,4358.7,SP500
2021-07-21,218.43,TSLA
2021-07-22,146.8,AAPL
2021-07-22,181.9015,AMZN
2021-07-22,286.14,MSFT
2021-07-22,19.594,NVDA
2021-07-22,4367.5,SP500
2021-07-22,216.42,TSLA
2021-07-23,148.56,AAPL
2021-07-23,182.832,AMZN
2021-07-23,289.67,MSFT
2021-07-23,19.558,NVDA
2021-07-23,4411.8,SP500
2021-07-23,214.46,TSLA
2021-07-26,148.99,AAPL
2021-07-26,184.991,AMZN
2021-07-26,289.05,MSFT
2021-07-26,19.294,NVDA
2021-07-26,4422.3,SP500
2021-07-26,219.2066,TSLA
2021-07-27,146.77,AAPL
2021-07-27,181.3195,AMZN
2021-07-27,286.54,MSFT
2021-07-27,19.208,NVDA
2021-07-27,4401.5,SP500
2021-07-27,214.9266,TSLA
2021-07-28,144.98,AAPL
2021-07-28,181.516,AMZN
2021-07-28,286.22,MSFT
2021-07-28,19.503,NVDA
2021-07-28,4400.6,SP500
2021-07-28,215.66,TSLA
2021-07-29,145.64,AAPL
2021-07-29,179.996,AMZN
2021-07-29,286.5,MSFT
2021-07-29,19.662,NVDA
2021-07-29,4419.1,SP500
2021-07-29,225.7833,TSLA
2021-07-30,145.86,AAPL
2021-07-30,166.3795,AMZN
2021-07-30,284.91,MSFT
2021-07-30,19.499,NVDA
2021-07-30,4395.3,SP500
2021-07-30,229.0666,TSLA
2021-08-02,145.52,AAPL
2021-08-02,166.574,AMZN
2021-08-02,284.82,MSFT
2021-08-02,19.75,NVDA
2021-08-02,4387.2,SP500
2021-08-02,236.5566,TSLA
2021-08-03,147.36,AAPL
2021-08-03,168.312,AMZN
2021-08-03,287.12,MSFT
2021-08-03,19.815,NVDA
2021-08-03,4423.1,SP500
2021-08-03,236.58,TSLA
2021-08-04,146.95,AAPL
2021-08-04,167.736,AMZN
2021-08-04,286.51,MSFT
2021-08-04,20.274,NVDA
2021-08-04,4402.7,SP500
2021-08-04,236.9733,TSLA
2021-08-05,147.06,AAPL
2021-08-05,168.7995,AMZN
2021-08-05,289.52,MSFT
2021-08-05,20.637,NVDA
2021-08-05,4429.1,SP500
2021-08-05,238.21,TSLA
2021-08-06,146.14,AAPL
2021-08-06,167.247,AMZN
2021-08-06,289.46,MSFT
2021-08-06,20.366,NVDA
2021-08-06,4436.5,SP500
2021-08-06,233.0333,TSLA
2021-08-09,146.09,AAPL
2021-08-09,167.0935,AMZN
2021-08-09,288.33,MSFT
2021-08-09,20.295,NVDA
2021-08-09,4432.4,SP500
2021-08-09,237.92,TSLA
2021-08-10,145.6,AAPL
2021-08-10,166.034,AMZN
2021-08-10,286.44,MSFT
2021-08-10,19.936,NVDA
2021-08-10,4436.8,SP500
2021-08-10,236.6633,TSLA
2021-08-11,145.86,AAPL
2021-08-11,164.6055,AMZN
2021-08-11,286.95,MSFT
2021-08-11,19.699,NVDA
2021-08-11,4447.7,SP500
2021-08-11,235.94,TSLA
2021-08-12,148.89,AAPL
2021-08-12,165.175,AMZN
2021-08-12,289.81,MSFT
2021-08-12,19.905,NVDA
2021-08-12,4460.8,SP500
2021-08-12,240.75,TSLA
2021-08-13,149.1,AAPL
2021-08-13,164.6985,AMZN
2021-08-13,292.85,MSFT
2021-08-13,20.188,NVDA
2021-08-13,4468.0,SP500
2021-08-13,239.0566,TSLA
2021-08-16,151.12,AAPL
2021-08-16,164.9495,AMZN
2021-08-16,294.6,MSFT
2021-08-16,19.95,NVDA
2021-08-16,4479.7,SP500
2021-08-16,228.7233,TSLA
2021-08-17,150.19,AAPL
2021-08-17,162.098,AMZN
2021-08-17,293.08,MSFT
2021-08-17,19.458,NVDA
2021-08-17,4448.1,SP500
2021-08-17,221.9033,TSLA
2021-08-18,146.36,AAPL
2021-08-18,160.061,AMZN
2021-08-18,290.73,MSFT
2021-08-18,19.04,NVDA
2021-08-18,4400.3,SP500
2021-08-18,229.6633,TSLA
2021-08-19,146.7,AAPL
2021-08-19,159.3875,AMZN
2021-08-19,296.77,MSFT
2021-08-19,19.798,NVDA
2021-08-19,4405.8,SP500
2021-08-19,224.49,TSLA
2021-08-20,148.19,AAPL
2021-08-20,159.9975,AMZN
2021-08-20,304.36,MSFT
2021-08-20,20.816,NVDA
2021-08-20,4441.7,SP500
2021-08-20,226.7533,TSLA
2021-08-23,149.71,AAPL
2021-08-23,163.2935,AMZN
2021-08-23,304.65,MSFT
2021-08-23,21.958,NVDA
2021-08-23,4479.5,SP500
2021-08-23,235.4333,TSLA
2021-08-24,149.62,AAPL
2021-08-24,165.289,AMZN
2021-08-24,302.62,MSFT
2021-08-24,21.793,NVDA
2021-08-24,4486.2,SP500
2021-08-24,236.1633,TSLA
2021-08-25,148.36,AAPL
2021-08-25,164.959,AMZN
2021-08-25,302.01,MSFT
2021-08-25,22.213,NVDA
2021-08-25,4496.2,SP500
2021-08-25,237.0666,TSLA
2021-08-26,147.54,AAPL
2021-08-26,165.8,AMZN
2021-08-26,299.09,MSFT
2021-08-26,22.068,NVDA
2021-08-26,4470.0,SP500
2021-08-26,233.72,TSLA
2021-08-27,148.6,AAPL
2021-08-27,167.4815,AMZN
2021-08-27,299.72,MSFT
2021-08-27,22.636,NVDA
2021-08-27,4509.4,SP500
2021-08-27,237.3066,TSLA
2021-08-30,153.12,AAPL
2021-08-30,171.0785,AMZN
2021-08-30,303.59,MSFT
2021-08-30,22.688,NVDA
2021-08-30,4528.8,SP500
2021-08-30,243.6366,TSLA
2021-08-31,151.83,AAPL
2021-08-31,173.5395,AMZN
2021-08-31,301.88,MSFT
2021-08-31,22.385,NVDA
2021-08-31,4522.7,SP500
2021-08-31,245.24,TSLA
2021-09-01,152.51,AAPL
2021-09-01,173.95,AMZN
2021-09-01,301.83,MSFT
2021-09-01,22.441,NVDA
2021-09-01,4524.1,SP500
2021-09-01,244.6966,TSLA
2021-09-02,153.65,AAPL
2021-09-02,173.156,AMZN
2021-09-02,301.15,MSFT
2021-09-02,22.396,NVDA
2021-09-02,4536.9,SP500
2021-09-02,244.13,TSLA
2021-09-03,154.3,AAPL
2021-09-03,173.9025,AMZN
2021-09-03,301.14,MSFT
2021-09-03,22.843,NVDA
2021-09-03,4535.4,SP500
2021-09-03,244.5233,TSLA
2021-09-07,156.69,AAPL
2021-09-07,175.4645,AMZN
2021-09-07,300.18,MSFT
2021-09-07,22.662,NVDA
2021-09-07,4520.0,SP500
2021-09-07,250.9733,TSLA
2021-09-08,155.11,AAPL
2021-09-08,176.275,AMZN
2021-09-08,300.21,MSFT
2021-09-08,22.339,NVDA
2021-09-08,4514.1,SP500
2021-09-08,251.29,TSLA
2021-09-09,154.07,AAPL
2021-09-09,174.208,AMZN
2021-09-09,297.25,MSFT
2021-09-09,22.177,NVDA
2021-09-09,4493.3,SP500
2021-09-09,251.62,TSLA
2021-09-10,148.97,AAPL
2021-09-10,173.4575,AMZN
2021-09-10,295.71,MSFT
2021-09-10,22.478,NVDA
2021-09-10,4458.6,SP500
2021-09-10,245.4233,TSLA
2021-09-13,149.55,AAPL
2021-09-13,172.8585,AMZN
2021-09-13,296.99,MSFT
2021-09-13,22.152,NVDA
2021-09-13,4468.7,SP500
2021-09-13,247.6666,TSLA
2021-09-14,148.12,AAPL
2021-09-14,172.5,AMZN
2021-09-14,299.79,MSFT
2021-09-14,22.242,NVDA
2021-09-14,4443.1,SP500
2021-09-14,248.1633,TSLA
2021-09-15,149.03,AAPL
2021-09-15,173.7895,AMZN
2021-09-15,304.82,MSFT
2021-09-15,22.341,NVDA
2021-09-15,4480.7,SP500
2021-09-15,251.9433,TSLA
2021-09-16,148.79,AAPL
2021-09-16,174.412,AMZN
2021-09-16,305.22,MSFT
2021-09-16,22.242,NVDA
2021-09-16,4473.8,SP500
2021-09-16,252.33,TSLA
2021-09-17,146.06,AAPL
2021-09-17,173.126,AMZN
2021-09-17,299.87,MSFT
2021-09-17,21.9,NVDA
2021-09-17,4433.0,SP500
2021-09-17,253.1633,TSLA
2021-09-20,142.94,AAPL
2021-09-20,167.7865,AMZN
2021-09-20,294.3,MSFT
2021-09-20,21.113,NVDA
2021-09-20,4357.7,SP500
2021-09-20,243.39,TSLA
2021-09-21,143.43,AAPL
2021-09-21,167.1815,AMZN
2021-09-21,294.8,MSFT
2021-09-21,21.246,NVDA
2021-09-21,4354.2,SP500
2021-09-21,246.46,TSLA
2021-09-22,145.85,AAPL
2021-09-22,169.0025,AMZN
2021-09-22,298.58,MSFT
2021-09-22,21.941,NVDA
2021-09-22,4395.6,SP500
2021-09-22,250.6466,TSLA
2021-09-23,146.83,AAPL
2021-09-23,170.8,AMZN
2021-09-23,299.56,MSFT
2021-09-23,22.482,NVDA
2021-09-23,4449.0,SP500
2021-09-23,251.2133,TSLA
2021-09-24,146.92,AAPL
2021-09-24,171.276,AMZN
2021-09-24,299.35,MSFT
2021-09-24,22.081,NVDA
2021-09-24,4455.5,SP500
2021-09-24,258.13,TSLA
2021-09-27,145.37,AAPL
2021-09-27,170.29,AMZN
2021-09-27,294.17,MSFT
2021-09-27,21.66,NVDA
2021-09-27,4443.1,SP500
2021-09-27,263.7866,TSLA
2021-09-28,141.91,AAPL
2021-09-28,165.798,AMZN
2021-09-28,283.52,MSFT
2021-09-28,20.699,NVDA
2021-09-28,4352.6,SP500
2021-09-28,259.1866,TSLA
2021-09-29,142.83,AAPL
2021-09-29,165.056,AMZN
2021-09-29,284.0,MSFT
2021-09-29,20.517,NVDA
2021-09-29,4359.5,SP500
2021-09-29,260.4366,TSLA
2021-09-30,141.5,AAPL
2021-09-30,164.252,AMZN
2021-09-30,281.92,MSFT
2021-09-30,20.716,NVDA
2021-09-30,4307.5,SP500
2021-09-30,258.4933,TSLA
2021-10-01,142.65,AAPL
2021-10-01,164.163,AMZN
2021-10-01,289.1,MSFT
2021-10-01,20.742,NVDA
2021-10-01,4357.0,SP500
2021-10-01,258.4066,TSLA
2021-10-04,139.14,AAPL
2021-10-04,159.489,AMZN
2021-10-04,283.11,MSFT
2021-10-04,19.732,NVDA
2021-10-04,4300.5,SP500
2021-10-04,260.51,TSLA
2021-10-05,141.11,AAPL
2021-10-05,161.05,AMZN
2021-10-05,288.76,MSFT
2021-10-05,20.451,NVDA
2021-10-05,4345.7,SP500
2021-10-05,260.1966,TSLA
2021-10-06,142.0,AAPL
2021-10-06,163.1005,AMZN
2021-10-06,293.11,MSFT
2021-10-06,20.7,NVDA
2021-10-06,4363.6,SP500
2021-10-06,260.9166,TSLA
2021-10-07,143.29,AAPL
2021-10-07,165.1215,AMZN
2021-10-07,294.85,MSFT
2021-10-07,21.075,NVDA
2021-10-07,4399.8,SP500
2021-10-07,264.5366,TSLA
2021-10-08,142.9,AAPL
2021-10-08,164.431,AMZN
2021-10-08,294.85,MSFT
2021-10-08,20.831,NVDA
2021-10-08,4391.3,SP500
2021-10-08,261.83,TSLA
2021-10-11,142.81,AAPL
2021-10-11,162.315,AMZN
2021-10-11,294.23,MSFT
2021-10-11,20.695,NVDA
2021-10-11,4361.2,SP500
2021-10-11,263.98,TSLA
2021-10-12,141.51,AAPL
2021-10-12,162.3665,AMZN
2021-10-12,292.88,MSFT
2021-10-12,20.671,NVDA
2021-10-12,4350.6,SP500
2021-10-12,268.5733,TSLA
2021-10-13,140.91,AAPL
2021-10-13,164.214,AMZN
2021-10-13,296.31,MSFT
2021-10-13,20.939,NVDA
2021-10-13,4363.8,SP500
2021-10-13,270.36,TSLA
2021-10-14,143.76,AAPL
2021-10-14,164.993,AMZN
2021-10-14,302.75,MSFT
2021-10-14,21.746,NVDA
2021-10-14,4438.3,SP500
2021-10-14,272.7733,TSLA
2021-10-15,144.84,AAPL
2021-10-15,170.451,AMZN
2021-10-15,304.21,MSFT
2021-10-15,21.862,NVDA
2021-10-15,4471.4,SP500
2021-10-15,281.01,TSLA
2021-10-18,146.55,AAPL
2021-10-18,172.337,AMZN
2021-10-18,307.29,MSFT
2021-10-18,22.222,NVDA
2021-10-18,4486.5,SP500
2021-10-18,290.0366,TSLA
2021-10-19,148.76,AAPL
2021-10-19,172.2075,AMZN
2021-10-19,308.23,MSFT
2021-10-19,22.29,NVDA
2021-10-19,4519.6,SP500
2021-10-19,288.09,TSLA
2021-10-20,149.26,AAPL
2021-10-20,170.753,AMZN
2021-10-20,307.41,MSFT
2021-10-20,22.103,NVDA
2021-10-20,4536.2,SP500
2021-10-20,288.6,TSLA
2021-10-21,149.48,AAPL
2021-10-21,171.7505,AMZN
2021-10-21,310.76,MSFT
2021-10-21,22.692,NVDA
2021-10-21,4549.8,SP500
2021-10-21,298.0,TSLA
2021-10-22,148.69,AAPL
2021-10-22,166.7775,AMZN
2021-10-22,309.16,MSFT
2021-10-22,22.726,NVDA
2021-10-22,4544.9,SP500
2021-10-22,303.2266,TSLA
2021-10-25,148.64,AAPL
2021-10-25,166.0185,AMZN
2021-10-25,308.13,MSFT
2021-10-25,23.166,NVDA
2021-10-25,4566.5,SP500
2021-10-25,341.62,TSLA
